key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-508874314,Optimum utilization and resource recovery of tannery sludge: a review,2023,,,International Journal of Environmental Science and Technology,17351472 (ISSN),20,9,10405-10414,"Sunmathi, N. and Padmapriya, R. and Sudarsan, J.S. and Nithiyanantham, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137488235&doi=10.1007%2Fs13762-022-04483-3&partnerID=40&md5=76787794db4ae58302b3c2f2423bdf63,English,Springer Nature,"[""Department of Civil Engineering, Sathyabama Institute of Science and Technology, Jeppiar Nagar, Tamil Nadu, Chennai, 600119, India"", ""School of Energy and Environment/Construction Management and Research, NICMAR University, Pune, 411105, India"", ""Department of Physics, (Ultrasonic/NDT and Bio-Physics Divisions), Thiru. Vi. Kalyanasundaram Govt Arts and Science College, Tamil Nadu, Thiruvarur, 610003, India""]",,"Export Date: 30 March 2026; Cited By: 11; Correspondence Address: S. Nithiyanantham; Department of Physics, (Ultrasonic/NDT and Bio-Physics Divisions), Thiru. Vi. Kalyanasundaram Govt Arts and Science College, Thiruvarur, Tamil Nadu, 610003, India; email: s_nithu59@rediffmail.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Reutilización directa",10.1007/s13762-022-04483-3,Heavy metals;Solidification;Stabilization;Tannery sludge;Treatment methods;Anaerobic digestion;Chromium compounds;Metal recovery;Air-water;Anaerobic digestion process;Hazardous wastes;Health effects;Industrial growth;Replacement materials;Resource recovery;Reuse;Tannery sludge;Treatment methods;anaerobic digestion;composting;hazardous waste;heavy metal;income;industrial waste;sludge;solidification;stabilization;Heavy metals,,
rayyan-508874315,Application of Marine Algae for Bio-tanning System: A Sustainable Leather Manufacture Approach,2025,,,Journal of the American Leather Chemists Association,00029726 (ISSN),120,1,19-25,"Ragavendar, H. and Jayakumar, G.C. and Sundar, V.J. and Selvi, A.T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000282226&doi=10.34314%2Fvehwxm45&partnerID=40&md5=fbb2249b7d3285e430dac71fb0258956,English,American Leather Chemists Association,"Unit for Skill and Training Biochemistry and Biotechnology Lab Leather Process Technology, CSIR-Central Leather Research Institute, Chennai, India",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: A.T. Selvi; Unit for Skill and Training Biochemistry and Biotechnology Lab Leather Process Technology, CSIR-Central Leather Research Institute, Chennai, India; email: tamilselvi@clri.res.in; CODEN: JALCA | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.34314/vehwxm45,Antioxidants;Cleaning;Crosslinking;Doping (additives);Leather;Tanning;Anti-microbial properties;Antioxidant properties;Coastal regions;Crosslinker;Leather industries;Leather manufacture;Marine algae;Reuse;Tanning systems;Waste to wealth;Seaweed,,
rayyan-508874318,The Effect of the Pyrolysis Temperature of a Leather–Textile Mixture from Post-Consumer Footwear on the Composition and Structure of Carbonised Materials,2024,,,Materials,19961944 (ISSN),17,22,,"Kowalik-Klimczak, A. and Łożyńska, M. and Życki, M. and Woźniak, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210243580&doi=10.3390%2Fma17225649&partnerID=40&md5=7497f37a5717231e9842a851f69a5b12,English,Multidisciplinary Digital Publishing Institute (MDPI),"Łukasiewicz Research Network–Institute for Sustainable Technology, Pułaskiego St. 6/10, Radom, 26-600, Poland",,"Export Date: 30 March 2026; Cited By: 4; Correspondence Address: A. Kowalik-Klimczak; Łukasiewicz Research Network–Institute for Sustainable Technology, Radom, Pułaskiego St. 6/10, 26-600, Poland; email: anna.kowalik-klimczak@itee.lukasiewicz.gov.pl | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización térmica",10.3390/ma17225649,composition and structure of carbonised materials;mixture of leather and textiles;post-consumer footwear;pyrolysis;valorisation of waste;Carbonization;Fabrics;Pyrolysis;Waste management;Waste paper;Ash contents;Composition and structure of carbonized material;Mixture of leather and textile;Post-consumer;Post-consumer footwear;Pyrolysis temperature;Representative sample;Specific surface;Valorisation;Valorization of waste;Leather,,
rayyan-508874321,Sustainable construction materials for low-cost housing: Thermal insulation potential of expanded SBR composites with leather waste,2024,,,Journal of Materials Research and Technology,22387854 (ISSN),30,,5590-5604,"Ribeiro, G.D. and Hiranobe, C.T. and Araújo, S.D.S. and Filgueira, M.D.S. and Rocha, J.A. and Mukuno, J.S. and Salmazo, L.O. and Gomes, A.S. and Tolosa, G.R. and Gennaro, E.M. and Job, A.E. and Pérez, M.A.R. and Santos, R.J.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191965616&doi=10.1016%2Fj.jmrt.2024.04.234&partnerID=40&md5=ac9dcb9af48a57c2c7560b917a8b8619,English,Elsevier Editora Ltda,"[""Sao Paulo State University (UNESP), Faculty of Engineering and Sciences, Engineering Department, Avenida dos Barrageiros, Rosana, 19274-000, SP, Brazil"", ""Cellular Materials Laboratory (CellMat), Condensed Matter Physics Department, University of Valladolid, Paseo de Belén 7, Valladolid, 47011, Spain"", ""Sao Paulo State University (UNESP), Faculty of Science and Technology, Department of Physics, Rua Roberto Simonsen, Presidente Prudente, 19060-900, SP, Brazil"", ""Sao Paulo State University (UNESP), Engineering School, Department of Aeronautical Engineering,  Isette Corrêa Fontão, São João da Boa Vista, 13876-750, SP, Brazil""]",,"Export Date: 30 March 2026; Cited By: 10; Correspondence Address: R.J.D. Santos; Sao Paulo State University (UNESP), Faculty of Engineering and Sciences, Engineering Department, Rosana, Avenida dos Barrageiros, 19274-000, Brazil; email: renivaldo.santos@unesp.br | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Reutilización directa",10.1016/j.jmrt.2024.04.234,Expanded SBR rubber;Leather waste;Sound insulation;Thermal conductivity;Thermal insulation;Acoustic impedance;Air conditioning;Building materials;Costs;Energy efficiency;Energy utilization;Housing;Roofs;Rubber;Sound insulation;Styrene;Thermal insulation;Expanded styrene-butadiene rubber rubber;Insulation capacity;Leather wastes;Low-cost housings;Low-income housing;Quality of life;Rubber composite;Styrene/butadiene rubbers;Sustainable construction;Sustainable solution;Thermal conductivity,,
rayyan-508874322,Conversion of tannery solid waste to an adsorbent for high-efficiency dye removal from tannery wastewater: A road to circular utilization,2021,,,Chemosphere,00456535 (ISSN),263,,,"Tang, Y. and Zhao, J. and Zhang, Y. and Zhou, J. and Shi, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089569207&doi=10.1016%2Fj.chemosphere.2020.127987&partnerID=40&md5=0099a3b9f07b4d7e2d86fad9e0b0d651,English,Elsevier Ltd,"[""National Engineering Laboratory for Clean Technology of Leather Manufacture, Sichuan University, Chengdu, 610065, China"", ""Key Laboratory of Leather Chemistry and Engineering (Sichuan University), Ministry of Education, Chengdu, 610065, China""]",,"Export Date: 30 March 2026; Cited By: 60; Correspondence Address: J. Zhou; National Engineering Laboratory for Clean Technology of Leather Manufacture, Sichuan University, Chengdu, 610065, China; email: zhouamao2004@126.com; CODEN: CMSHA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos sin cromo,Tipo de valorización: Valorización térmica,Tipo de valorización: Aplicaciones ambientales",10.1016/j.chemosphere.2020.127987,"Adsorption;Biochar;Circular utilization;Dye;MgO/BC;Tannery solid waste;Adsorption;Azo Compounds;Charcoal;Coloring Agents;Kinetics;Naphthalenes;Solid Waste;Tanning;Waste Disposal, Fluid;Waste Water;Water Pollutants, Chemical;Adsorption;Citrus fruits;Electrostatics;Isotherms;Magnesia;Solid wastes;Stripping (dyes);acid orange II;adsorbent;dye;unclassified drug;Acid Orange II;azo compound;biochar;charcoal;coloring agent;naphthalene derivative;Adsorption behavior;Adsorption capacities;Electrostatic attractions;Large specific surface areas;Possible mechanisms;Pseudo-second-order kinetic models;Surface complexation;Tannery solid wastes;adsorption;dye;efficiency measurement;pollutant removal;solid waste;wastewater treatment;adsorption kinetics;Article;complex formation;controlled study;decolorization;leather industry;solid waste;static electricity;surface area;tannery wastewater;waste component removal;X ray photoemission spectroscopy;zeta potential;adsorption;chemistry;kinetics;procedures;sewage;solid waste;waste water;water pollutant;Oxide minerals",,
rayyan-508874328,Harnessing leather waste in polymer matrix for sustainable smart shape-stable phase change materials,2024,,,Journal of Applied Polymer Science,00218995 (ISSN),141,29,,"Sarkar, J. and Samanta, D. and Chaudhuri, S. and Angeline, J. and Kumari, K.G.A. and Jaisankar, S.N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192976627&doi=10.1002%2Fapp.55659&partnerID=40&md5=bf72aaea731bf502b2f2c514fa17688a,English,John Wiley and Sons Inc,"[""Polymer Science & Technology Department, CSIR-Central Leather Research Institute (CSIR-CLRI), Chennai, India"", ""Academy of Scientific and Innovative Research (AcSIR), Ghaziabad, India"", ""Organic and Bio-Organic Chemistry Department, CSIR- CSIR-Central Leather Research Institute (CSIR-CLRI), Chennai, India""]",,"Export Date: 30 March 2026; Cited By: 10; Correspondence Address: J. Sarkar; Polymer Science & Technology Division, CSIR-CLRI, Chennai, Adyar, 600020, India; email: jitsarkar@clri.res.in; S.N. Jaisankar; Polymer Science & Technology Division, CSIR-CLRI, Chennai, Adyar, 600020, India; email: snjsankar@clri.res.in; CODEN: JAPNA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.1002/app.55659,applications;biopolymers and sustainable polymers;degradable;polyurethane;Acrylic monomers;Blending;Crosslinking;Hydrogen bonds;Leather;Phase change materials;Polyurethanes;Self-healing materials;Shape optimization;Biopolymer and sustainable polymer;Degradable;Landfill wastes;Leather wastes;Polymer matrices;Polyurethane matrix;Self-healing;Stable phasis;Sustainable polymers;Synthesised;Biopolymers,,
rayyan-508874330,Collagen hydrolyzed extract derived from leather waste as a multifunctional additive for the preparation of granular fertilizer,2023,,,Sustainable Chemistry and Pharmacy,23525541 (ISSN),36,,,"Chen, H. and Li, Y. and Dai, H. and Chen, L. and Ding, X. and Hu, Z.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176337681&doi=10.1016%2Fj.scp.2023.101327&partnerID=40&md5=0ee71099c50b619105c2221b70abd064,English,Elsevier B.V.,"[""School of Environmental and Nature Resources, Zhejiang University of Science and Technology, Hangzhou, 310023, China"", ""Key Laboratory of Recycling and Eco-treatment of Waste Biomass of Zhejiang Province, Zhejiang University of Science and Technology, Hangzhou, 310023, China"", ""Shenhui (Hebei) Refining Chemical Co., Ltd., Handan, 057550, China""]",,"Export Date: 30 March 2026; Cited By: 8; Correspondence Address: X. Ding; School of Environmental and Nature Resources, Zhejiang University of Science and Technology, Hangzhou, 310023, China; email: 122041@zust.edu.cn; Z. Hu; School of Environmental and Nature Resources, Zhejiang University of Science and Technology, Hangzhou, 310023, China; email: huzhijun@zust.edu.cn | RAYYAN-LABELS: Residuos: Residuos sólidos,Residuos: Residuos con cromo,Producto: Productos agrícolas,Tipo de valorización: Valorización química",10.1016/j.scp.2023.101327,Collagen hydrolysate;Granular fertilizer;Granulation;Leather waste;Plant cultivation;chromium;collagen;fertilizer;Article;hydrolysis;hyperbaric pressure;leather industry;moisture;nutrient;Paeonia;plant growth;plant leaf;sustainable development;valorization;water absorption;water retention,,
rayyan-508874331,"Biological Solubilisation of Leather Industry Waste in Anaerobic Conditions: Effect of Chromium (III) Presence, Pre-Treatments and Temperature Strategies",2022,,,International Journal of Molecular Sciences,16616596 (ISSN),23,21,,"Fernández-Rodríguez, J. and Lorea, B. and González-Gaitano, G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141858673&doi=10.3390%2Fijms232113647&partnerID=40&md5=7fd932272bb5d3df57f388a337724e35,English,MDPI,"[""Department of Chemistry, Instituto de Biodiversidad y Medioambiente (BIOMA), University of Navarra, Pamplona, 31080, Spain"", ""Department of Sciences, Institute for Advanced Materials and Mathematics (INAMAT2), Public University of Navarre (UPNA), Campus de Arrosadía, Pamplona, 31006, Spain""]",,"Export Date: 30 March 2026; Cited By: 14; Correspondence Address: J. Fernández-Rodríguez; Department of Chemistry, Instituto de Biodiversidad y Medioambiente (BIOMA), University of Navarra, Pamplona, 31080, Spain; email: juanafernandez@unav.es; G. González-Gaitano; Department of Chemistry, Instituto de Biodiversidad y Medioambiente (BIOMA), University of Navarra, Pamplona, 31080, Spain; email: gaitano@unav.es | RAYYAN-LABELS: Producto: Energía,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Residuos: Residuos sin cromo,Tipo de valorización: Valorización biológica",10.3390/ijms232113647,anaerobic digestion;chromium;circular bio economy;leather;organic matter solubilisation;resource recovery;tannery waste;chromium;dissolved organic matter;organic carbon;volatile organic compound;anaerobic digestion;Article;attenuated total reflectance Fourier transform infrared spectroscopy;bovine;chemical oxygen demand;controlled study;cost effectiveness analysis;decomposition;degradation;economic aspect;energy conservation;flame atomic absorption spectrometry;leather industry;microorganism;nonhuman;organic waste;pH;recycling;scale up;solid waste;solubilization;tannery waste;temperature;thermal analysis;thermogravimetry;thermostability;vegetable;waste valorization,,
rayyan-508874333,Biodegradable Anti-Ultraviolet Film from Modified Gallic Acid Cross-linked Gelatin,2021,,,ACS Sustainable Chemistry and Engineering,21680485 (ISSN),,,,"Guo, L. and Qiang, T. and Ma, Y. and Ren, L. and Zhu, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110214436&doi=10.1021%2Facssuschemeng.1c00085&partnerID=40&md5=5244343b7de65e4096c2a367cf1192f9,English,American Chemical Society,"[""College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xuefu Road, Weiyang district, Shaanxi province, Xi'an, 710021, China"", ""College of Chemistry and Chemical Engineering, Ankang University, Yucai Road, Hanbin district, Shaanxi province, Ankang, 725000, China"", ""Key Laboratory of Chemical Additives, China National Light Industry, Xuefu Road, Weiyang district, Shaanxi province, Xi'an, 710021, China"", ""College of Environmental Science and Engineering, Shaanxi University of Science and Technology, Xuefu Road, Weiyang district, Shaanxi province, Xi'an, 710021, China""]",,"Export Date: 30 March 2026; Cited By: 71; Correspondence Address: T. Qiang; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, Xuefu Road, Weiyang district, Shaanxi province, 710021, China; email: qiangtt515@163.com; Y. Ma; Key Laboratory of Chemical Additives, China National Light Industry, Xi'an, Xuefu Road, Weiyang district, Shaanxi province, 710021, China; email: mym63@sina.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.1021/acssuschemeng.1c00085,anti-ultraviolet;biodegradable material;gelatin film;modified gallic acid;tanning waste;Biodegradability;Leather;Molecules;Sustainable development;Tensile strength;Antibacterial properties;Cross linking agents;Cross-linked gelatins;Cross-linking degree;Elongation at break;Environmental pollutions;Resource utilizations;Sustainable production;Crosslinking,,
rayyan-508874335,Utilization of Chrome Shavings in the Production of Industrial Gelatin,2023,,,Egyptian Journal of Chemistry,04492285 (ISSN),66,13,1815-1823,"El-Sayed, N.H. and Taha, G.M. and Mohamed, O.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181323720&doi=10.21608%2FEJCHEM.2023.92154.4394&partnerID=40&md5=3e59f48d1ae78a23044d08ef058fa680,English,National Information and Documentation Centre,"[""Chemistry of Tanning Materials, Leather Technology Department, Chemical Industries Research Institute, National Research Centre, Dokki, Cairo, 12331, Egypt"", ""Pre-treatment and Finishing of Cellulosic Fibers Department, National Research Centre, Dokki, Cairo, 12331, Egypt""]",,"Export Date: 30 March 2026; Cited By: 1; Correspondence Address: G.M. Taha; Pre-Treatment and Finishing of Cellulosic Fibers Department, National Research Centre, Cairo, Dokki, 12331, Egypt; email: ghadasci@yahoo.com; CODEN: EGJCA | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.21608/EJCHEM.2023.92154.4394,alkaline hydrolysis;gelatin;Leather waste;recycle,,
